{{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.04353233, -0.48149636,  0.32140716, -0.05529664,  0.11543235,  0.29193704},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.08972979,  0.39364953, -0.44210870, -0.14713187,  0.31316650, -0.49013870},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.48472607,  0.24678568, -0.05490357,  0.43181458, -0.03400566, -0.08135053},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.18127716, -0.12051898,  0.33179602,  0.00281288,  0.20947139, -0.07110763},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.34912702,  0.19789848, -0.12162700,  0.36001160,  0.35365513,  0.09356291},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.15802938, -0.21027410, -0.15880643,  0.03407902,  0.22711322, -0.19070984},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.19456724,  0.12131013,  0.29482108,  0.45684345,  0.02259035,  0.38014221},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.36348126, -0.48824331,  0.39389797, -0.30086193, -0.20127699,  0.16144258},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.01551175, -0.16604852, -0.06709340, -0.27405013,  0.07980687,  0.26036501},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.03890487,  0.06782871,  0.29421065, -0.44081741,  0.10286909, -0.44973120},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.49008259,  0.28886169, -0.06134147, -0.00168870, -0.28603667,  0.14349229},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.06007569,  0.43338011,  0.18333232, -0.28744014,  0.33923824,  0.12878460},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.04857517, -0.45610467, -0.47281488, -0.18731495, -0.48713743, -0.11603271},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.48364507, -0.30992541,  0.08691847, -0.44241891, -0.13243196,  0.13145116},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.34639364,  0.17564465,  0.19921333,  0.22750913, -0.02161562,  0.05484199},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.36560348, -0.26764963,  0.30487174,  0.40839754, -0.26810568, -0.26068744},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.32920719,  0.49429549, -0.06020914, -0.15995205, -0.18578269, -0.13492161},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.43423652, -0.23555083, -0.33969966,  0.37285526, -0.26211969,  0.14583125},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.06983395,  0.39032172,  0.23490821,  0.18732359, -0.15388803, -0.33396526},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.03923017, -0.04264562, -0.04931112, -0.08778094,  0.40160982, -0.49441606},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.09992648, -0.30121148,  0.12520102,  0.23336280, -0.12411452, -0.49012354},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.12080133,  0.23127726, -0.30610682,  0.40481233,  0.06920575,  0.13178993},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.12731479,  0.19908014, -0.10281605, -0.08637110,  0.15521295,  0.33758510},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.27640121, -0.01065452, -0.31409555,  0.20063541,  0.48270880,  0.30663775},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.06677280,  0.32300831,  0.17394863,  0.49944730,  0.46163641, -0.44113783},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.20085723,  0.46228826,  0.25051823,  0.23999305, -0.06812661,  0.13426596},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.37345081,  0.01340071,  0.23265065, -0.07777341,  0.46137000, -0.42794076},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.14334446, -0.00169540, -0.06555946,  0.06245842,  0.11662113, -0.38666002},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.22691184,  0.12623464,  0.03685169, -0.44049595, -0.41103824, -0.22869183},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.09717078, -0.33855125,  0.32947425,  0.45612241,  0.09554800, -0.47125179},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.33384592,  0.33315146,  0.33863970, -0.04838597,  0.45660138, -0.35284676},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.25267237, -0.14729801, -0.31213952, -0.00935564, -0.09072567, -0.03647442},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.25404007,  0.08735822,  0.00605345, -0.03522108,  0.04141893,  0.44232657},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00301449,  0.22197985, -0.19379145, -0.38783629, -0.05671004, -0.03323745},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.28385902,  0.48615781, -0.02665729,  0.40281883, -0.04894124,  0.30451681},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.03919383, -0.05469295, -0.41225539, -0.05651678, -0.13370015, -0.19746618},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.31620571,  0.47709235, -0.27809192,  0.20368367,  0.02206092,  0.43289706},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.45095317,  0.25533857,  0.39481276, -0.21385035, -0.24879945,  0.43273619},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.41892627,  0.35112240,  0.06204868, -0.18070370, -0.12510074,  0.36779570},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.02211176, -0.38293985,  0.26991848, -0.12494420,  0.32338720, -0.45336385},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.26570027,  0.43309842, -0.43687210, -0.23578234,  0.49953167, -0.28801204},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.36905518, -0.40458698, -0.48513566, -0.21180665,  0.31673121,  0.48548351},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.23678807,  0.25363453,  0.15964480, -0.28593714,  0.10211691,  0.10493711},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.18588997,  0.17734595,  0.37683002, -0.48710950, -0.18959777,  0.27907925},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.27284628,  0.01625200, -0.04179578,  0.20320334,  0.08248388,  0.00920600},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.13819322,  0.48656686,  0.00287580,  0.44770338,  0.32802584,  0.41755720},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.22180028,  0.15163982,  0.25402267,  0.16316201,  0.38349350, -0.22784256},
{  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.03384502,  0.41376324, -0.27142329,  0.36204490,  0.15661854,  0.39118280},
